zone_stage,stage,fleet_index,ship_index,body_type,body_level,beam_type,beam_level,beam_count,missile_type,missile_level,missile_count,hanger_type,hanger_level,hanger_count,body_ratio,beam_ratio,missile_ratio,hanger_ratio
11,1,1,2,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
11,1,1,3,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
11,1,1,4,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
11,2,0,0,body_t4_m1,2,beam_t4_m1,2,2,missile_t4_m1,1,2,,,,1,1,1,1
11,2,0,1,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
11,2,0,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
11,2,0,3,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
11,2,1,0,body_t4_m1,2,beam_t4_m1,2,2,missile_t4_m1,1,2,,,,1,1,1,1
11,2,1,1,body_t3_m1,2,beam_t3_m1,2,2,missile_t3_m1,1,1,,,,1,1,1,1
11,2,1,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
11,3,0,0,body_t7_m1,3,beam_t7_m1,3,3,,,,,,,1,1,1,1
11,3,0,1,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
11,3,1,0,body_t3_m1,3,beam_t3_m1,3,2,,,,,,,1,1,1,1
11,3,1,1,body_t3_m1,3,beam_t3_m1,3,2,,,,,,,1,1,1,1
11,3,1,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
11,3,1,3,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
11,4,0,0,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
11,4,0,1,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
11,4,1,0,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
11,4,1,1,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
11,4,1,2,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
11,4,1,3,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
11,4,1,4,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
11,5,0,0,body_t6_m1,5,beam_t6_m1,5,2,,,,,,,1,1,1,1
11,5,0,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
11,5,1,0,body_t5_m1,5,beam_t5_m1,5,2,,,,,,,1,1,1,1
11,5,1,1,body_t3_m1,5,beam_t3_m1,5,2,,,,,,,1,1,1,1
11,6,0,0,body_t6_m1,6,beam_t6_m1,6,2,missile_t6_m1,1,2,,,,1,1,1,1
11,6,0,1,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
11,6,0,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
11,6,1,0,body_t3_m1,6,beam_t3_m1,6,2,missile_t3_m1,1,1,,,,1,1,1,1
11,6,1,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
11,6,1,2,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
11,6,1,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
11,7,0,0,body_t5_m1,7,beam_t5_m1,7,2,,,,,,,1,1,1,1
11,7,0,1,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
11,7,1,0,body_t6_m1,7,beam_t6_m1,7,2,,,,,,,1,1,1,1
11,7,1,1,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
11,8,0,0,body_t3_m1,8,beam_t3_m1,8,2,missile_t3_m1,1,1,,,,1,1,1,1
11,8,0,1,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
11,8,0,2,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
11,8,0,3,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
11,8,0,4,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
11,8,1,0,body_t7_m1,8,beam_t7_m1,8,3,missile_t7_m1,1,2,,,,1,1,1,1
11,8,1,1,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
11,9,0,0,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
11,9,0,1,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
11,9,0,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
11,9,1,0,body_t6_m1,9,beam_t6_m1,9,2,,,,,,,1,1,1,1
11,9,1,1,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
11,10,0,0,body_t5_m1,10,beam_t5_m1,10,2,missile_t5_m1,1,2,hanger_t5_m1,1,2,1,1,1,1
11,10,0,1,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
11,10,0,2,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
11,10,1,0,body_t4_m1,10,beam_t4_m1,10,2,missile_t4_m1,1,2,hanger_t4_m1,1,1,1,1,1,1
11,10,1,1,body_t4_m1,10,beam_t4_m1,10,2,missile_t4_m1,1,2,hanger_t4_m1,1,1,1,1,1,1
12,1,0,0,body_t5_m1,1,beam_t5_m1,1,2,,,,,,,1,1,1,1
12,1,0,1,body_t2_m1,1,beam_t2_m1,1,2,,,,,,,1,1,1,1
12,1,0,2,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
12,1,1,0,body_t3_m1,1,beam_t3_m1,1,2,,,,,,,1,1,1,1
12,1,1,1,body_t2_m1,1,beam_t2_m1,1,2,,,,,,,1,1,1,1
12,1,1,2,body_t2_m1,1,beam_t2_m1,1,2,,,,,,,1,1,1,1
12,1,1,3,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
12,2,0,0,body_t3_m1,2,beam_t3_m1,2,2,missile_t3_m1,1,1,,,,1,1,1,1
12,2,0,1,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
12,2,0,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
12,2,0,3,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
12,2,0,4,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
12,2,1,0,body_t5_m1,2,beam_t5_m1,2,2,missile_t5_m1,1,2,,,,1,1,1,1
12,2,1,1,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
12,2,1,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
12,3,0,0,body_t4_m1,3,beam_t4_m1,3,2,,,,,,,1,1,1,1
12,3,0,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
12,3,0,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
12,3,0,3,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
12,3,1,0,body_t4_m1,3,beam_t4_m1,3,2,,,,,,,1,1,1,1
12,3,1,1,body_t4_m1,3,beam_t4_m1,3,2,,,,,,,1,1,1,1
12,4,0,0,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
12,4,0,1,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
12,4,0,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
12,4,1,0,body_t5_m1,4,beam_t5_m1,4,2,missile_t5_m1,1,2,,,,1,1,1,1
12,4,1,1,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
12,4,1,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
12,5,0,0,body_t5_m1,5,beam_t5_m1,5,2,,,,,,,1,1,1,1
12,5,0,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
12,5,0,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
12,5,1,0,body_t6_m1,5,beam_t6_m1,5,2,,,,,,,1,1,1,1
12,5,1,1,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
12,5,1,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
12,6,0,0,body_t6_m1,6,beam_t6_m1,6,2,missile_t6_m1,1,2,,,,1,1,1,1
12,6,0,1,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
12,6,0,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
12,6,1,0,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
12,6,1,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
12,6,1,2,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
12,6,1,3,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
12,7,0,0,body_t5_m1,7,beam_t5_m1,7,2,,,,,,,1,1,1,1
12,7,0,1,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
12,7,1,0,body_t5_m1,7,beam_t5_m1,7,2,,,,,,,1,1,1,1
12,7,1,1,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
12,8,0,0,body_t6_m1,8,beam_t6_m1,8,2,missile_t6_m1,1,2,,,,1,1,1,1
12,8,0,1,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
12,8,1,0,body_t5_m1,8,beam_t5_m1,8,2,missile_t5_m1,1,2,,,,1,1,1,1
12,8,1,1,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
12,8,1,2,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
12,9,0,0,body_t3_m1,9,beam_t3_m1,9,2,,,,,,,1,1,1,1
12,9,0,1,body_t3_m1,9,beam_t3_m1,9,2,,,,,,,1,1,1,1
12,9,0,2,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
12,9,1,0,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
12,9,1,1,body_t3_m1,9,beam_t3_m1,9,2,,,,,,,1,1,1,1
12,10,0,0,body_t5_m1,10,beam_t5_m1,10,2,missile_t5_m1,1,2,hanger_t5_m1,1,2,1,1,1,1
12,10,0,1,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
12,10,0,2,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
12,10,1,0,body_t6_m1,10,beam_t6_m1,10,2,missile_t6_m1,1,2,hanger_t6_m1,1,2,1,1,1,1
12,10,1,1,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
13,1,0,0,body_t3_m1,1,beam_t3_m1,1,2,,,,,,,1,1,1,1
13,1,0,1,body_t2_m1,1,beam_t2_m1,1,2,,,,,,,1,1,1,1
13,1,0,2,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
13,1,0,3,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
13,1,0,4,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
13,1,1,0,body_t6_m1,1,beam_t6_m1,1,2,,,,,,,1,1,1,1
13,1,1,1,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
13,1,1,2,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
13,2,0,0,body_t4_m1,2,beam_t4_m1,2,2,missile_t4_m1,1,2,,,,1,1,1,1
13,2,0,1,body_t3_m1,2,beam_t3_m1,2,2,missile_t3_m1,1,1,,,,1,1,1,1
13,2,0,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
13,2,1,0,body_t7_m1,2,beam_t7_m1,2,3,missile_t7_m1,1,2,,,,1,1,1,1
13,2,1,1,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
13,3,0,0,body_t6_m1,3,beam_t6_m1,3,2,,,,,,,1,1,1,1
13,3,0,1,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
13,3,0,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
13,3,1,0,body_t5_m1,3,beam_t5_m1,3,2,,,,,,,1,1,1,1
13,3,1,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
13,3,1,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
13,4,0,0,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
13,4,0,1,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
13,4,1,0,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
13,4,1,1,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
13,4,1,2,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
13,4,1,3,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
13,4,1,4,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
13,5,0,0,body_t4_m1,5,beam_t4_m1,5,2,,,,,,,1,1,1,1
13,5,0,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
13,5,0,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
13,5,0,3,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
13,5,1,0,body_t5_m1,5,beam_t5_m1,5,2,,,,,,,1,1,1,1
13,5,1,1,body_t3_m1,5,beam_t3_m1,5,2,,,,,,,1,1,1,1
13,6,0,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
13,6,0,1,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
13,6,0,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
13,6,0,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
13,6,1,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
13,6,1,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
13,6,1,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
13,7,0,0,body_t6_m1,7,beam_t6_m1,7,2,,,,,,,1,1,1,1
13,7,0,1,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
13,7,1,0,body_t4_m1,7,beam_t4_m1,7,2,,,,,,,1,1,1,1
13,7,1,1,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
13,7,1,2,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
13,7,1,3,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
13,8,0,0,body_t6_m1,8,beam_t6_m1,8,2,missile_t6_m1,1,2,,,,1,1,1,1
13,8,0,1,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
13,8,1,0,body_t6_m1,8,beam_t6_m1,8,2,missile_t6_m1,1,2,,,,1,1,1,1
13,8,1,1,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
13,9,0,0,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
13,9,0,1,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
13,9,0,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
13,9,0,3,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
13,9,1,0,body_t6_m1,9,beam_t6_m1,9,2,,,,,,,1,1,1,1
13,9,1,1,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
13,10,0,0,body_t5_m1,10,beam_t5_m1,10,2,missile_t5_m1,1,2,hanger_t5_m1,1,2,1,1,1,1
13,10,0,1,body_t3_m1,10,beam_t3_m1,10,2,missile_t3_m1,1,1,hanger_t3_m1,1,1,1,1,1,1
13,10,1,0,body_t6_m1,10,beam_t6_m1,10,2,missile_t6_m1,1,2,hanger_t6_m1,1,2,1,1,1,1
13,10,1,1,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
13,10,1,2,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
14,1,0,0,body_t5_m1,1,beam_t5_m1,1,2,,,,,,,1,1,1,1
14,1,0,1,body_t3_m1,1,beam_t3_m1,1,2,,,,,,,1,1,1,1
14,1,1,0,body_t4_m1,1,beam_t4_m1,1,2,,,,,,,1,1,1,1
14,1,1,1,body_t4_m1,1,beam_t4_m1,1,2,,,,,,,1,1,1,1
14,2,0,0,body_t7_m1,2,beam_t7_m1,2,3,missile_t7_m1,1,2,,,,1,1,1,1
14,2,0,1,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
14,2,1,0,body_t3_m1,2,beam_t3_m1,2,2,missile_t3_m1,1,1,,,,1,1,1,1
14,2,1,1,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
14,2,1,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
14,2,1,3,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
14,2,1,4,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
14,3,0,0,body_t6_m1,3,beam_t6_m1,3,2,,,,,,,1,1,1,1
14,3,0,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
14,3,1,0,body_t7_m1,3,beam_t7_m1,3,3,,,,,,,1,1,1,1
14,3,1,1,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
14,4,0,0,body_t5_m1,4,beam_t5_m1,4,2,missile_t5_m1,1,2,,,,1,1,1,1
14,4,0,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
14,4,1,0,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
14,4,1,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
14,4,1,2,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
14,5,0,0,body_t4_m1,5,beam_t4_m1,5,2,,,,,,,1,1,1,1
14,5,0,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
14,5,0,2,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
14,5,1,0,body_t4_m1,5,beam_t4_m1,5,2,,,,,,,1,1,1,1
14,5,1,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
14,5,1,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
14,5,1,3,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
14,6,0,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
14,6,0,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
14,6,0,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
14,6,1,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
14,6,1,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
14,6,1,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
14,7,0,0,body_t5_m1,7,beam_t5_m1,7,2,,,,,,,1,1,1,1
14,7,0,1,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
14,7,0,2,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
14,7,1,0,body_t5_m1,7,beam_t5_m1,7,2,,,,,,,1,1,1,1
14,7,1,1,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
14,7,1,2,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
14,8,0,0,body_t5_m1,8,beam_t5_m1,8,2,missile_t5_m1,1,2,,,,1,1,1,1
14,8,0,1,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
14,8,0,2,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
14,8,1,0,body_t4_m1,8,beam_t4_m1,8,2,missile_t4_m1,1,2,,,,1,1,1,1
14,8,1,1,body_t4_m1,8,beam_t4_m1,8,2,missile_t4_m1,1,2,,,,1,1,1,1
14,9,0,0,body_t7_m1,9,beam_t7_m1,9,3,,,,,,,1,1,1,1
14,9,0,1,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
14,9,1,0,body_t4_m1,9,beam_t4_m1,9,2,,,,,,,1,1,1,1
14,9,1,1,body_t3_m1,9,beam_t3_m1,9,2,,,,,,,1,1,1,1
14,9,1,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
14,10,0,0,body_t4_m1,10,beam_t4_m1,10,2,missile_t4_m1,1,2,hanger_t4_m1,1,1,1,1,1,1
14,10,0,1,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
14,10,0,2,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
14,10,0,3,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
14,10,1,0,body_t6_m1,10,beam_t6_m1,10,2,missile_t6_m1,1,2,hanger_t6_m1,1,2,1,1,1,1
14,10,1,1,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
15,1,0,0,body_t4_m1,1,beam_t4_m1,1,2,,,,,,,1,1,1,1
15,1,0,1,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
15,1,0,2,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
15,1,0,3,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
15,1,0,4,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
15,1,1,0,body_t7_m1,1,beam_t7_m1,1,3,,,,,,,1,1,1,1
15,1,1,1,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
15,2,0,0,body_t5_m1,2,beam_t5_m1,2,2,missile_t5_m1,1,2,,,,1,1,1,1
15,2,0,1,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
15,2,0,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
15,2,1,0,body_t6_m1,2,beam_t6_m1,2,2,missile_t6_m1,1,2,,,,1,1,1,1
15,2,1,1,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
15,3,0,0,body_t4_m1,3,beam_t4_m1,3,2,,,,,,,1,1,1,1
15,3,0,1,body_t3_m1,3,beam_t3_m1,3,2,,,,,,,1,1,1,1
15,3,0,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
15,3,1,0,body_t4_m1,3,beam_t4_m1,3,2,,,,,,,1,1,1,1
15,3,1,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
15,3,1,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
15,3,1,3,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
15,4,0,0,body_t5_m1,4,beam_t5_m1,4,2,missile_t5_m1,1,2,,,,1,1,1,1
15,4,0,1,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
15,4,0,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
15,4,1,0,body_t8_m1,4,beam_t8_m1,4,3,missile_t8_m1,1,3,,,,1,1,1,1
15,5,0,0,body_t4_m1,5,beam_t4_m1,5,2,,,,,,,1,1,1,1
15,5,0,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
15,5,0,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
15,5,0,3,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
15,5,1,0,body_t6_m1,5,beam_t6_m1,5,2,,,,,,,1,1,1,1
15,5,1,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
15,6,0,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
15,6,0,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
15,6,0,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
15,6,1,0,body_t3_m1,6,beam_t3_m1,6,2,missile_t3_m1,1,1,,,,1,1,1,1
15,6,1,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
15,6,1,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
15,6,1,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
15,6,1,4,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
15,7,0,0,body_t5_m1,7,beam_t5_m1,7,2,,,,,,,1,1,1,1
15,7,0,1,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
15,7,1,0,body_t6_m1,7,beam_t6_m1,7,2,,,,,,,1,1,1,1
15,7,1,1,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
15,8,0,0,body_t3_m1,8,beam_t3_m1,8,2,missile_t3_m1,1,1,,,,1,1,1,1
15,8,0,1,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
